Source	Type	Target	Oriented	Weight
Q12778	pd	Q92585	true	0.426525
O00463	pd	O43318	true	0.75
Q9HAU4	pd	P08581	true	0.723012
P67870	pd	P18846	true	0.426525
P10809	pd	O00206	true	0.536564
P01106	pd	Q00839	true	0.426525
Q9UQM7	pd	P01112	true	0.75
Q9NP95	pd	Q02763	true	0.536564
P17252	pd	P50150	true	0.75
P17252	pd	P50151	true	0.75
P51817	pd	Q13224	true	0.75
P26367	pd	Q96HF1	true	0.426525
P35222	pd	O43623	true	0.426525
Q6FHJ7	pd	Q93098	true	0.75
Q6FHJ7	pd	Q93097	true	0.75
P67870	pd	P16220	true	0.426525
Q6P1J9	pd	O75150	true	0.426525
P06493	pd	P51610	true	0.75
P55268	pd	P08514	true	0.536564
P12931	pd	P35222	true	0.75
Q13153	pd	P35222	true	0.426525
O00463	pd	Q9NYJ8	true	0.536564
Q13976	pd	P23634	true	0.536564
P22612	pd	P63027	true	0.656746
P04629	pd	P35568	true	0.75
Q9Y4A5	pd	P04637	true	0.426525
O43353	pd	Q9Y6K9	true	0.75
P05771	pd	P27361	true	0.75
Q01094	pd	Q04206	true	0.75
O14965	pd	P53350	true	0.426525
P67870	pd	Q14676	true	0.426525
Q9UIK4	pd	P05976	true	0.426525
Q9Y2T4	pd	Q9NWZ3	true	0.75
Q8N474	pd	Q9H1J5	true	0.75
Q8N474	pd	Q9H1J7	true	0.75
P51654	pd	O96014	true	0.536564
Q16620	pd	Q92529	true	0.85
P12004	pd	Q9NR33	true	0.75
P10644	pd	Q04206	true	0.426525
P17252	pd	Q9Y6R4	true	0.656746
P25116	pd	P50148	true	0.536564
Q13535	pd	Q9HAW4	true	0.426525
O60262	pd	P28482	true	0.75
O00463	pd	Q99558	true	0.85
P51817	pd	P27361	true	0.75
P06213	pd	Q9NQ66	true	0.536564
Q9UQM7	pd	P27361	true	0.75
Q13158	pd	P45985	true	0.426525
O15264	pd	O43524	true	0.75
Q13535	pd	O96019	true	0.426525
Q04206	pd	Q12933	true	0.426525
P61244	pd	O60934	true	0.426525
Q13535	pd	Q9UHB7	true	0.426525
Q13557	pd	P01112	true	0.75
P12814	pd	P62736	true	0.426525
O60602	pd	Q04206	true	0.536564
O75925	pd	Q9Y4K3	true	0.426525
Q13535	pd	Q86U86	true	0.426525
P04637	pd	Q9BUZ4	true	0.426525
P45984	pd	Q8WXG6	true	0.426525
Q9H1J5	pd	Q9H461	true	0.75
Q13111	pd	P62805	true	0.426525
O00459	pd	P19174	true	0.75
P20671	pd	Q86U86	true	0.426525
P04637	pd	Q01831	true	0.426525
P31749	pd	Q86XI6	true	0.656746
P31751	pd	P05412	true	0.75
Q92574	pd	Q15382	true	0.75
P01106	pd	O43143	true	0.426525
P29400	pd	Q9UKX5	true	0.536564
Q9ULV1	pd	Q9NQ66	true	0.656746
P01308	pd	Q9UK32	true	0.656746
P14921	pd	P42224	true	0.426525
Q13873	pd	P28482	true	0.75
Q13177	pd	Q13233	true	0.426525
Q00722	pd	P05771	true	0.75
P11362	pd	P28482	true	0.75
P15153	pd	Q9UQB8	true	0.536564
Q15139	pd	P05556	true	0.536564
P49841	pd	O43889	true	0.75
Q04917	pd	P49674	true	0.75
P10275	pd	P16118	true	0.426525
P49841	pd	Q70SY1	true	0.75
Q6DKJ4	pd	O14641	true	0.426525
Q9ULW2	pd	O14640	true	0.75
Q9ULW2	pd	O14641	true	0.75
P24941	pd	Q9BS18	true	0.75
Q9NXR8	pd	P04637	true	0.426525
P17612	pd	Q14957	true	0.75
P09544	pd	O75581	true	0.75
P78527	pd	Q00839	true	0.426525
O14686	pd	P68431	true	0.426525
Q5T4F7	pd	Q9GZT5	true	0.75
Q99708	pd	Q13535	true	0.426525
Q9ULW2	pd	P09471	true	0.75
Q8NI38	pd	Q04206	true	0.426525
Q9NQU5	pd	P52564	true	0.426525
P15153	pd	Q9UPY6	true	0.75
P68431	pd	Q86U86	true	0.426525
P06493	pd	P51587	true	0.426525
P63215	pd	P27361	true	0.75
P31749	pd	P04637	true	0.426525
P27986	pd	Q9HBH0	true	0.426525
O15297	pd	Q00987	true	0.426525
P45983	pd	P49585	true	0.75
P01100	pd	P35790	true	0.75
Q9Y2T4	pd	P51617	true	0.75
P31749	pd	O43889	true	0.75
Q9H0E9	pd	P16104	true	0.426525
P42336	pd	Q13094	true	0.75
P08754	pd	Q00722	true	0.75
407040	pd	P10242	true	0.426525
P56706	pd	Q9UP38	true	0.85
P48729	pd	P30304	true	0.426525
Q5T4F7	pd	O60353	true	0.75
Q15172	pd	Q13315	true	0.426525
O15264	pd	Q12778	true	0.75
Q8WWL7	pd	P53350	true	0.521588
P01137	pd	P84022	true	0.75
Q92793	pd	Q14765	true	0.75
Q9NYL2	pd	O14733	true	0.521588
P42261	pd	O15399	true	0.75
P22694	pd	O15399	true	0.75
P49841	pd	P48058	true	0.75
P48039	pd	P28482	true	0.426525
P36873	pd	Q13554	true	0.505993
P36873	pd	Q13555	true	0.505993
P36873	pd	Q13557	true	0.505993
Q13535	pd	Q9UIF9	true	0.426525
O75084	pd	Q01970	true	0.656746
P01308	pd	P04626	true	0.536564
O75925	pd	Q13485	true	0.85
O43524	pd	P46527	true	0.426525
Q96GD4	pd	P14136	true	0.426525
P59768	pd	Q00722	true	0.536564
P41220	pd	P50148	true	0.75
Q13535	pd	Q9NUW8	true	0.426525
P33076	pd	P16220	true	0.75
P78368	pd	O75581	true	0.426525
P68400	pd	O14641	true	0.75
Q12959	pd	P46937	true	0.75
P17252	pd	Q01959	true	0.536564
P13942	pd	P18564	true	0.536564
P17676	pd	Q16254	true	0.426525
P09874	pd	P68431	true	0.426525
P08069	pd	Q9NQ66	true	0.536564
Q04759	pd	P63261	true	0.536564
P14598	pd	Q16539	true	0.536564
P17612	pd	P16220	true	0.75
P29597	pd	P42224	true	0.75
P67870	pd	Q16695	true	0.426525
Q15257	pd	Q13153	true	0.426525
P17252	pd	P40145	true	0.536564
O14640	pd	Q99466	true	0.75
Q15172	pd	Q9Y243	true	0.75
P01106	pd	Q9NYF8	true	0.426525
O15169	pd	P01106	true	0.75
O43187	pd	O14920	true	0.75
P35968	pd	P35568	true	0.536564
Q9UBP4	pd	O75197	true	0.426525
P55268	pd	P18564	true	0.536564
Q9H160	pd	P24385	true	0.426525
Q96PU5	pd	Q15303	true	0.723012
Q13535	pd	Q9NVC6	true	0.426525
Q04206	pd	Q12983	true	0.426525
Q9UBS5	pd	P09471	true	0.536564
O14920	pd	Q92574	true	0.75
406950	pd	O15111	true	0.426525
P50150	pd	Q01970	true	0.536564
P60763	pd	Q04206	true	0.536564
P06493	pd	Q12888	true	0.426525
P04629	pd	P62993	true	0.75
P48729	pd	P07910	true	0.426525
Q13535	pd	Q9NVI1	true	0.75
Q9NWZ3	pd	Q9NYJ8	true	0.536564
P78527	pd	P51531	true	0.426525
O00716	pd	O43683	true	0.426525
P17612	pd	P18846	true	0.75
O96014	pd	O75581	true	0.536564
Q8N726	pd	Q00987	true	0.75
P50148	pd	P49841	true	0.426525
O14640	pd	Q04721	true	0.75
P37173	pd	P67775	true	0.75
P11362	pd	Q8WYR1	true	0.536564
P45984	pd	P19419	true	0.75
P45983	pd	P23219	true	0.426525
P54619	pd	O43524	true	0.75
Q13535	pd	Q9UJA5	true	0.426525
P25440	pd	P04637	true	0.426525
P49841	pd	P99999	true	0.426525
P01106	pd	Q96PK6	true	0.426525
P62140	pd	P19525	true	0.75
Q13535	pd	Q86W50	true	0.426525
P04839	pd	Q16539	true	0.536564
Q02779	pd	P52564	true	0.426525
P05771	pd	P01112	true	0.75
P22607	pd	Q00722	true	0.536564
Q04771	pd	P84022	true	0.75
P49841	pd	P24385	true	0.75
Q9NWZ3	pd	O43318	true	0.536564
Q9UBI6	pd	Q00722	true	0.536564
Q15796	pd	P08047	true	0.85
P22455	pd	P35568	true	0.536564
P01106	pd	Q9NVU0	true	0.426525
Q9Y243	pd	Q00987	true	0.75
P01106	pd	Q14847	true	0.426525
P04275	pd	Q13683	true	0.536564
P63000	pd	O14733	true	0.536564
O96013	pd	P45985	true	0.656746
Q9Y5S8	pd	Q16539	true	0.536564
O15111	pd	Q00653	true	0.85
P27361	pd	Q9UK32	true	0.75
O95619	pd	P04637	true	0.426525
P01375	pd	P55957	true	0.426525
Q9Y243	pd	O43524	true	0.75
O00212	pd	Q13153	true	0.426525
Q92765	pd	Q9UP38	true	0.426525
P84095	pd	Q16539	true	0.75
Q86UT6	pd	Q7Z434	true	0.75
O14920	pd	P35568	true	0.75
O43524	pd	P22307	true	0.426525
P31749	pd	Q00653	true	0.426525
Q14738	pd	P31751	true	0.75
P01106	pd	Q9UJ70	true	0.426525
Q04771	pd	O15198	true	0.75
O60353	pd	Q00722	true	0.656746
O43900	pd	O14641	true	0.426525
Q14738	pd	P31749	true	0.75
P45983	pd	P62736	true	0.426525
P51617	pd	Q9NYJ8	true	0.85
O00238	pd	O15198	true	0.75
Q9Y4K3	pd	Q99683	true	0.75
Q12778	pd	Q08999	true	0.426525
P63215	pd	Q01970	true	0.536564
O14775	pd	Q01970	true	0.536564
P42336	pd	Q13153	true	0.426525
P24941	pd	Q9Y5Z7	true	0.75
Q5T4F7	pd	O96014	true	0.505993
P27986	pd	P31749	true	0.85
P34932	pd	Q9Y6K9	true	0.426525
Q9H1J7	pd	O60353	true	0.75
P62258	pd	Q12778	true	0.426525
P42336	pd	P42345	true	0.75
P27986	pd	P31751	true	0.75
Q08050	pd	P06493	true	0.75
P00533	pd	Q01094	true	0.426525
P45984	pd	Q12778	true	0.75
Q9Y4A5	pd	P16104	true	0.426525
P21860	pd	P19174	true	0.75
Q13535	pd	P08238	true	0.426525
Q9Y6F9	pd	Q9H461	true	0.75
Q13216	pd	P05114	true	0.426525
P29400	pd	P18827	true	0.536564
P80098	pd	P41597	true	0.75
Q13616	pd	O96020	true	0.75
P62714	pd	Q9Y243	true	0.75
O43318	pd	P28482	true	0.75
P42336	pd	Q9Y243	true	0.75
P42263	pd	Q05586	true	0.75
Q92466	pd	P62805	true	0.426525
Q15172	pd	Q13522	true	0.75
Q13535	pd	Q96R06	true	0.426525
P10301	pd	P28482	true	0.75
P42336	pd	Q9Y259	true	0.75
Q16620	pd	P62993	true	0.75
P30291	pd	P06493	true	0.75
P22694	pd	P35222	true	0.521588
P31749	pd	Q12778	true	0.85
Q92905	pd	Q00987	true	0.426525
P04637	pd	P25054	true	0.426525
Q02156	pd	P62993	true	0.426525
P78509	pd	O75578	true	0.536564
P22694	pd	P49841	true	0.521588
Q9Y294	pd	P62805	true	0.75
O96014	pd	O00144	true	0.75
Q13191	pd	P06241	true	0.75
Q14643	pd	Q13557	true	0.75
Q9UBV4	pd	Q9UP38	true	0.75
Q14643	pd	Q13554	true	0.75
Q14643	pd	Q13555	true	0.75
P11362	pd	P16885	true	0.75
Q9H237	pd	Q9Y6F9	true	0.75
P62258	pd	O43524	true	0.75
P45983	pd	O15264	true	0.536564
P45983	pd	P84022	true	0.85
P12956	pd	Q00839	true	0.426525
Q05513	pd	Q6P1M3	true	0.75
P22612	pd	P18846	true	0.75
P62879	pd	Q00722	true	0.536564
P06239	pd	P35222	true	0.426525
Q9UJX4	pd	P06493	true	0.75
Q9Y4K3	pd	P28482	true	0.75
Q99759	pd	P52564	true	0.75
O15111	pd	Q12778	true	0.75
Q9Y243	pd	Q12778	true	0.75
P22612	pd	P16220	true	0.75
P17612	pd	P28482	true	0.75
P01375	pd	Q99558	true	0.426525
P22455	pd	P62993	true	0.75
P25445	pd	P45985	true	0.426525
P62140	pd	Q8TCU5	true	0.75
P56703	pd	O60353	true	0.75
O95813	pd	Q9H1J7	true	0.75
O95813	pd	Q9H1J5	true	0.75
Q16695	pd	Q13315	true	0.426525
P04637	pd	P40692	true	0.426525
P17252	pd	P15311	true	0.75
P0C1Z6	pd	P62805	true	0.426525
P31751	pd	Q13233	true	0.426525
P01106	pd	P53582	true	0.426525
P35968	pd	P62993	true	0.75
P17252	pd	P15336	true	0.536564
P45983	pd	Q8NER1	true	0.75
Q09472	pd	P51692	true	0.75
O00329	pd	P49841	true	0.75
P19438	pd	Q99558	true	0.426525
P08572	pd	P18827	true	0.536564
P56706	pd	O60353	true	0.75
P16234	pd	Q9NQ66	true	0.536564
P30153	pd	P31751	true	0.75
P28482	pd	P35568	true	0.75
Q14155	pd	Q9NZN5	true	0.505993
P30153	pd	P31749	true	0.75
Q9H2F5	pd	P62805	true	0.426525
Q12933	pd	O15111	true	0.85
Q02763	pd	Q00722	true	0.536564
Q04759	pd	O43318	true	0.536564
P17252	pd	P27361	true	0.75
P62140	pd	P46937	true	0.75
Q92569	pd	P19174	true	0.75
Q53ET0	pd	P05108	true	0.426525
P53778	pd	Q9Y243	true	0.505993
Q04206	pd	P04637	true	0.75
P04637	pd	P01112	true	0.426525
Q96HF1	pd	O14904	true	0.75
Q96HF1	pd	O14905	true	0.75
Q9UI47	pd	P31946	true	0.536564
O95813	pd	O96014	true	0.505993
P08069	pd	P35222	true	0.75
P17252	pd	P62993	true	0.426525
P30153	pd	Q9NWZ3	true	0.75
P00519	pd	Q99638	true	0.426525
P43405	pd	P19174	true	0.85
P31749	pd	Q86TI0	true	0.426525
Q15172	pd	Q08289	true	0.75
P49841	pd	O00327	true	0.75
Q9HAW4	pd	P63146	true	0.426525
Q92769	pd	P40763	true	0.426525
P41743	pd	P62993	true	0.426525
P67775	pd	Q13153	true	0.426525
Q9UBV4	pd	Q9NPG1	true	0.75
Q96GD4	pd	Q99661	true	0.426525
P51617	pd	O14920	true	0.75
P16234	pd	P35568	true	0.536564
P08047	pd	P53007	true	0.426525
Q8NHZ8	pd	P06493	true	0.75
P41221	pd	Q9NPG1	true	0.85
P29317	pd	P00519	true	0.536564
Q92569	pd	Q05655	true	0.536564
Q9UBN7	pd	P07900	true	0.426525
P78396	pd	Q01094	true	0.75
P67775	pd	P42224	true	0.75
P67775	pd	P17252	true	0.505993
P31749	pd	Q14643	true	0.75
P31749	pd	Q14653	true	0.75
P45983	pd	Q16539	true	0.536564
P84243	pd	Q12888	true	0.426525
O43353	pd	O15111	true	0.75
P04629	pd	Q8NEB9	true	0.426525
P55268	pd	Q9UKX5	true	0.536564
P31749	pd	P18848	true	0.75
P31749	pd	P67809	true	0.85
P30304	pd	P11802	true	0.46522
O60353	pd	O14641	true	0.75
406881	pd	P01112	true	0.426525
Q07889	pd	Q16659	true	0.426525
O95996	pd	P35222	true	0.75
Q13535	pd	P04637	true	0.75
P31749	pd	P16220	true	0.85
Q9Y297	pd	O15534	true	0.75
P22694	pd	P27361	true	0.75
P42575	pd	Q14790	true	0.426525
Q9NPG1	pd	P09471	true	0.75
P31749	pd	O60825	true	0.75
P84022	pd	Q13873	true	0.75
Q13202	pd	Q16539	true	0.75
P22455	pd	Q9NQ66	true	0.536564
P68400	pd	P83916	true	0.426525
O15379	pd	P62805	true	0.426525
P10412	pd	Q86U86	true	0.426525
P45984	pd	Q12968	true	0.75
Q05655	pd	P62993	true	0.426525
P27930	pd	Q15750	true	0.656746
Q13616	pd	Q9HAW4	true	0.426525
P30153	pd	P28482	true	0.505993
P31751	pd	Q9Y6K9	true	0.75
Q86Y01	pd	Q13233	true	0.85
Q13546	pd	Q8N5C8	true	0.536564
Q9UBV4	pd	Q14332	true	0.75
Q04721	pd	Q06330	true	0.85
P42262	pd	Q12879	true	0.75
P59768	pd	Q16539	true	0.536564
O43524	pd	P42772	true	0.75
Q13315	pd	P62979	true	0.426525
O75914	pd	O14733	true	0.656746
P36873	pd	O15399	true	0.75
P17252	pd	P11234	true	0.426525
Q02156	pd	P35568	true	0.75
O00755	pd	Q13467	true	0.85
P53350	pd	Q7Z5Q1	true	0.75
P08047	pd	Q14676	true	0.426525
P31947	pd	P46527	true	0.75
P04626	pd	P36507	true	0.75
P35916	pd	Q9NQ66	true	0.536564
P20248	pd	Q01094	true	0.75
O75925	pd	P84022	true	0.426525
P17252	pd	P62873	true	0.75
P17252	pd	P62879	true	0.75
Q9Y6F9	pd	O60353	true	0.75
Q13535	pd	Q14980	true	0.426525
P04049	pd	Q16539	true	0.75
P22612	pd	O60391	true	0.75
P28482	pd	P41182	true	0.85
Q9UBU8	pd	P62805	true	0.426525
P27348	pd	O43524	true	0.75
P51654	pd	P41221	true	0.85
P27986	pd	P60953	true	0.75
Q9P286	pd	P45985	true	0.656746
P17252	pd	O15399	true	0.656746
P10809	pd	Q07812	true	0.426525
Q13555	pd	P21333	true	0.521588
Q13535	pd	Q14966	true	0.426525
P31749	pd	P41279	true	0.75
P08138	pd	Q00722	true	0.536564
Q9Y243	pd	O14920	true	0.75
O95819	pd	Q13233	true	0.521588
Q14790	pd	O15111	true	0.75
P42336	pd	O14939	true	0.75
O00716	pd	P06493	true	0.426525
Q8N752	pd	O15169	true	0.75
P35222	pd	Q92793	true	0.75
P15153	pd	Q9NQU5	true	0.75
Q13315	pd	P60228	true	0.426525
Q92765	pd	Q9NPG1	true	0.426525
P63151	pd	P46937	true	0.75
Q5T4F7	pd	Q14332	true	0.75
Q04206	pd	P63151	true	0.536564
P31749	pd	Q99683	true	0.75
Q92765	pd	Q14332	true	0.426525
O00401	pd	P63261	true	0.536564
Q9ULV1	pd	Q92997	true	0.75
Q6P3W7	pd	Q13467	true	0.426525
P22607	pd	Q9NQ66	true	0.536564
Q96RT1	pd	Q9HC29	true	0.75
Q16363	pd	Q14118	true	0.75
P12956	pd	Q96SD1	true	0.426525
Q13315	pd	P62805	true	0.426525
P34931	pd	Q16659	true	0.426525
P04275	pd	P17301	true	0.536564
P36888	pd	P62993	true	0.75
Q13315	pd	Q8IZL8	true	0.426525
P51817	pd	Q8TCU5	true	0.75
P08754	pd	P28482	true	0.75
P16220	pd	Q93097	true	0.426525
P27986	pd	Q92730	true	0.426525
Q00722	pd	P17252	true	0.75
P27348	pd	Q12778	true	0.426525
Q01094	pd	O15297	true	0.426525
P07947	pd	P35222	true	0.426525
O14904	pd	Q13467	true	0.75
P35968	pd	Q01970	true	0.536564
P16473	pd	P50148	true	0.85
P98177	pd	O95067	true	0.426525
P60484	pd	O00459	true	0.75
Q13315	pd	Q8IZ52	true	0.426525
P00533	pd	P01112	true	0.536564
P20333	pd	O43521	true	0.426525
Q00535	pd	Q13315	true	0.426525
P27361	pd	P10275	true	0.656746
P78509	pd	P53708	true	0.536564
P40763	pd	O43524	true	0.536564
Q12778	pd	P50591	true	0.426525
P27986	pd	Q9H4E5	true	0.426525
P56706	pd	Q9NPG1	true	0.75
P29317	pd	P46108	true	0.536564
P29317	pd	P46109	true	0.536564
Q00535	pd	P42858	true	0.426525
Q12778	pd	O15123	true	0.426525
P16234	pd	P62993	true	0.75
Q99759	pd	O15111	true	0.85
Q01970	pd	Q05655	true	0.75
P02751	pd	O75578	true	0.536564
P05771	pd	P30086	true	0.85
Q12778	pd	Q969Q1	true	0.426525
P00519	pd	Q14847	true	0.426525
P29400	pd	P18564	true	0.536564
Q2TBC4	pd	O14641	true	0.426525
P28482	pd	Q9NQ66	true	0.85
P09544	pd	Q13467	true	0.75
P67775	pd	Q13315	true	0.426525
P06493	pd	P10275	true	0.85
Q16539	pd	Q04206	true	0.75
P28482	pd	P06493	true	0.426525
O14965	pd	Q9GZM8	true	0.426525
P10145	pd	P32248	true	0.75
P10145	pd	P32246	true	0.75
P14635	pd	P12830	true	0.426525
P10275	pd	P11926	true	0.426525
Q13315	pd	P11142	true	0.426525
Q92765	pd	Q9UBV4	true	0.426525
Q9ULL4	pd	Q9NZN5	true	0.536564
Q13535	pd	Q92878	true	0.426525
P20719	pd	P04637	true	0.426525
Q14209	pd	P40692	true	0.426525
Q15172	pd	P01106	true	0.75
P62140	pd	Q05586	true	0.75
406881	pd	P52926	true	0.426525
P27361	pd	Q12778	true	0.75
Q15628	pd	O14920	true	0.85
O14905	pd	Q14332	true	0.75
P48729	pd	O75581	true	0.426525
P01111	pd	Q99759	true	0.75
Q12778	pd	P01584	true	0.426525
Q6FHJ7	pd	O00144	true	0.75
P08069	pd	P62993	true	0.536564
O96014	pd	Q9UP38	true	0.75
2310	pd	Q13485	true	0.426525
Q13535	pd	P53350	true	0.426525
P24941	pd	Q8NHZ8	true	0.75
P45983	pd	Q92934	true	0.85
Q13489	pd	Q99558	true	0.426525
P51817	pd	Q05586	true	0.75
Q13315	pd	Q8IYH5	true	0.426525
P63211	pd	Q00722	true	0.536564
Q13557	pd	P21333	true	0.521588
P36873	pd	O15169	true	0.426525
O00238	pd	Q16539	true	0.75
Q13191	pd	P35222	true	0.75
P04628	pd	O75084	true	0.75
P35221	pd	P27348	true	0.536564
P01106	pd	P12757	true	0.426525
P00441	pd	P04637	true	0.426525
Q6FHJ7	pd	P09544	true	0.75
P27986	pd	P60763	true	0.75
P60484	pd	O00329	true	0.505993
P31749	pd	Q99941	true	0.75
O43524	pd	P42336	true	0.426525
Q92793	pd	P14780	true	0.75
Q02156	pd	P60709	true	0.536564
Q02750	pd	Q16659	true	0.426525
Q9GZT5	pd	Q9H461	true	0.75
Q9HC62	pd	Q92997	true	0.505993
P04626	pd	P48736	true	0.75
Q9HAU4	pd	P16234	true	0.723012
P61981	pd	P49674	true	0.505993
P27986	pd	P08134	true	0.426525
Q9NPG1	pd	O14641	true	0.75
Q9NPG1	pd	O14640	true	0.75
P45984	pd	O14654	true	0.75
P42224	pd	Q14676	true	0.426525
P07942	pd	Q13683	true	0.536564
P62070	pd	P27361	true	0.75
P45983	pd	P18146	true	0.426525
Q9Y6Q9	pd	P62805	true	0.426525
O60353	pd	P09471	true	0.75
407040	pd	P04628	true	0.426525
Q13315	pd	Q8IY92	true	0.426525
Q13153	pd	P52564	true	0.426525
P24941	pd	P49916	true	0.426525
P15692	pd	P17948	true	0.75
O00459	pd	Q05655	true	0.536564
P27986	pd	P35790	true	0.75
O00144	pd	Q01970	true	0.656746
Q04837	pd	P04637	true	0.426525
Q5T4F7	pd	Q9UBV4	true	0.75
Q9Y230	pd	P04637	true	0.426525
P21333	pd	P60709	true	0.75
Q96HF1	pd	P09544	true	0.75
Q15788	pd	P62805	true	0.426525
Q13315	pd	P11021	true	0.426525
Q08050	pd	P51587	true	0.426525
P84022	pd	P30968	true	0.426525
Q14164	pd	Q04206	true	0.75
P40763	pd	Q12778	true	0.85
P67775	pd	Q9Y243	true	0.75
P31749	pd	Q02930	true	0.75
P42336	pd	P05023	true	0.75
Q92765	pd	Q9GZT5	true	0.426525
Q13952	pd	Q99618	true	0.426525
P10145	pd	P32302	true	0.75
O95997	pd	Q14674	true	0.75
Q9Y2U5	pd	P52564	true	0.75
Q16363	pd	P18564	true	0.536564
P56706	pd	Q14332	true	0.75
P08123	pd	P18827	true	0.536564
P04275	pd	P05556	true	0.536564
P10275	pd	P08253	true	0.426525
Q04206	pd	P28562	true	0.426525
406887	pd	P04628	true	0.426525
Q13485	pd	P36402	true	0.536564
Q04206	pd	P16581	true	0.75
P10145	pd	O00574	true	0.75
P04629	pd	P27986	true	0.75
P50150	pd	P27361	true	0.75
O14920	pd	Q04206	true	0.85
Q13554	pd	P27361	true	0.75
O43524	pd	P29474	true	0.426525
P41221	pd	O60353	true	0.75
Q96HF1	pd	O00144	true	0.75
P04628	pd	O75197	true	0.85
Q16539	pd	Q16082	true	0.75
407053	pd	P34925	true	0.426525
Q96GD4	pd	Q02241	true	0.426525
P31749	pd	Q04864	true	0.426525
O15047	pd	O43521	true	0.426525
P53350	pd	Q9H8V3	true	0.426525
P17612	pd	P14618	true	0.75
Q13315	pd	Q9H583	true	0.426525
O00206	pd	Q99836	true	0.75
Q13535	pd	Q14676	true	0.426525
P46937	pd	P36897	true	0.505993
Q00005	pd	P42224	true	0.75
Q13043	pd	O43524	true	0.75
Q15172	pd	Q9BXT2	true	0.75
P63000	pd	Q13233	true	0.85
Q9UKB1	pd	P46937	true	0.75
Q9HAU4	pd	Q96MT3	true	0.426525
O14965	pd	Q96IF1	true	0.426525
Q09472	pd	Q99941	true	0.536564
Q13952	pd	P53350	true	0.426525
Q7Z3G6	pd	Q92997	true	0.75
O14640	pd	P63000	true	0.85
P04626	pd	Q05397	true	0.75
P31749	pd	P45985	true	0.75
P24941	pd	P01106	true	0.426525
Q9UBI6	pd	Q9NQ66	true	0.536564
Q9H1J5	pd	O60353	true	0.75
Q13535	pd	P16104	true	0.426525
Q13535	pd	O60934	true	0.426525
Q6P4R8	pd	P62805	true	0.426525
O15264	pd	P67775	true	0.75
P24941	pd	P98177	true	0.75
P30968	pd	P16220	true	0.426525
O43318	pd	Q04206	true	0.75
P68400	pd	P05114	true	0.426525
Q92993	pd	P10275	true	0.85
P17252	pd	Q08462	true	0.536564
Q13535	pd	P18846	true	0.426525
O00206	pd	P28482	true	0.75
Q04206	pd	Q00005	true	0.536564
Q96MT3	pd	Q92997	true	0.75
P63151	pd	P42224	true	0.75
P08123	pd	P18564	true	0.536564
P00519	pd	Q00535	true	0.426525
P63208	pd	Q99466	true	0.85
P59768	pd	Q9NQ66	true	0.536564
P67870	pd	P55957	true	0.426525
P58753	pd	P51617	true	0.75
Q05397	pd	P27361	true	0.656746
P51654	pd	Q9UBV4	true	0.536564
P01100	pd	P01584	true	0.426525
O15264	pd	P31751	true	0.505993
406953	pd	O43521	true	0.426525
Q04206	pd	P41221	true	0.426525
O15264	pd	P31749	true	0.505993
Q9UP38	pd	P50148	true	0.75
Q5TCQ9	pd	P60484	true	0.75
P56704	pd	O75197	true	0.75
P27540	pd	P06733	true	0.426525
Q13233	pd	O14920	true	0.75
Q6FHJ7	pd	O75084	true	0.75
Q16363	pd	P16070	true	0.536564
P22694	pd	P62158	true	0.75
P35609	pd	P68133	true	0.426525
O14905	pd	Q9ULW2	true	0.75
O14905	pd	Q9ULV1	true	0.75
Q00535	pd	Q13153	true	0.426525
P05106	pd	Q00722	true	0.75
P17252	pd	Q8NFM4	true	0.536564
P61586	pd	Q13153	true	0.426525
Q16363	pd	P06756	true	0.536564
Q15303	pd	P19174	true	0.536564
P38936	pd	P06493	true	0.75
Q13873	pd	Q16539	true	0.75
O14641	pd	P15153	true	0.656746
P63000	pd	Q13153	true	0.85
P08069	pd	P35568	true	0.75
Q92765	pd	P41221	true	0.85
O15151	pd	Q00987	true	0.75
Q16829	pd	P27361	true	0.75
P04626	pd	Q07890	true	0.426525
Q13043	pd	Q12778	true	0.75
O95813	pd	Q9UBV4	true	0.75
P22612	pd	Q16539	true	0.75
Q9Y4H2	pd	P62993	true	0.85
Q13315	pd	P08047	true	0.426525
P31749	pd	Q04912	true	0.85
Q92831	pd	Q9UBG7	true	0.536564
Q9Y6F9	pd	Q14332	true	0.75
Q9UQM7	pd	P42262	true	0.75
P56703	pd	Q9H461	true	0.75
Q9UQM7	pd	P42261	true	0.75
P12956	pd	Q9NUW8	true	0.426525
Q9UQM7	pd	Q15796	true	0.85
P27540	pd	P53041	true	0.426525
Q13616	pd	Q9NQR1	true	0.426525
Q6PI98	pd	P62805	true	0.426525
406983	pd	Q96RT1	true	0.426525
Q9UQM7	pd	P42224	true	0.75
P45983	pd	Q04206	true	0.75
Q13164	pd	Q9UK32	true	0.75
P24941	pd	P15927	true	0.426525
Q14566	pd	P53350	true	0.426525
P19438	pd	Q04206	true	0.75
Q93097	pd	O00144	true	0.75
P04629	pd	P98077	true	0.75
P48058	pd	O15399	true	0.75
P67775	pd	P05771	true	0.505993
Q96Q83	pd	P62805	true	0.426525
P56704	pd	O75084	true	0.75
Q04206	pd	Q14790	true	0.75
P21802	pd	P19174	true	0.426525
P62877	pd	P56645	true	0.75
P63208	pd	Q9NQR1	true	0.426525
O14965	pd	Q9UBN7	true	0.426525
P50151	pd	Q9NQ66	true	0.536564
P51817	pd	P42262	true	0.75
P51817	pd	P42261	true	0.75
