Source	Type	Target	Oriented	Weight
P56704	pp	O96014	true	0.85
O14818	pp	Q5VTR2	true	0.606445
Q15714	pp	Q9Y4R8	true	0.75
Q14999	pp	Q05086	true	0.426525
P19474	pp	Q13309	true	0.543131
P50750	pp	P10275	true	0.85
P10275	pp	P11142	true	0.85
Q02156	pp	Q96B18	true	0.426525
Q96BN2	pp	P01106	true	0.426525
P50750	pp	P36873	true	0.75
P63010	pp	Q06124	true	0.85
Q13813	pp	Q99759	true	0.75
O00141	pp	P30049	true	0.75
P53350	pp	Q96NT0	true	0.251739
P33991	pp	Q9UNS1	true	0.426525
P12830	pp	P35222	true	0.85
Q6Y7W6	pp	P09012	true	0.75
P04628	pp	P09544	true	0.85
Q9HC98	pp	P30291	true	0.75
P60660	pp	Q9Y6K9	true	0.75
P55209	pp	Q15628	true	0.75
Q13077	pp	Q9BYM8	true	0.543131
P12272	pp	P49407	true	0.426525
Q9P2H0	pp	O43809	true	0.717303
O75578	pp	P35609	true	0.356291
P12236	pp	Q9NRL3	true	0.426525
Q8NFD5	pp	O15198	true	0.717303
Q92905	pp	P17535	true	0.426525
P41743	pp	Q5SW24	true	0.426525
Q99741	pp	Q9H211	true	0.75
P21675	pp	P06400	true	0.75
P07947	pp	P46527	true	0.75
Q92499	pp	P35222	true	0.543131
P60228	pp	P46459	true	0.717303
P54253	pp	O43809	true	0.75
P45983	pp	O95163	true	0.75
O95685	pp	Q13522	true	0.426525
P37173	pp	P35222	true	0.85
O15504	pp	Q9H1B4	true	0.356291
O14576	pp	Q9UJ70	true	0.251739
Q15008	pp	Q16082	true	0.426525
Q96RG2	pp	P04792	true	0.453855
P04222	pp	O00303	true	0.426525
P63104	pp	Q9BV73	true	0.435475
Q9UL46	pp	P16871	true	0.543131
P20248	pp	P06493	true	0.75
O14920	pp	O43283	true	0.543131
P37231	pp	P61964	true	0.543131
P15311	pp	P63104	true	0.75
P38432	pp	Q07021	true	0.717303
P51668	pp	P49841	true	0.251739
Q9NV70	pp	Q13813	true	0.717303
P27448	pp	Q96AD5	true	0.717303
P55072	pp	P20823	true	0.543131
Q13352	pp	P60709	true	0.426525
P10275	pp	P11182	true	0.85
Q13625	pp	O95433	true	0.426525
Q5T3J3	pp	P17028	true	0.717303
Q8TAI7	pp	Q04771	true	0.658416
Q13418	pp	Q9NVI1	true	0.75
O14920	pp	P21333	true	0.75
O95551	pp	Q9Y4K3	true	0.75
P49662	pp	Q9HC29	true	0.543131
P15923	pp	Q9Y265	true	0.75
O94806	pp	Q8TAA9	true	0.426525
P62979	pp	O60603	true	0.543131
P03956	pp	P42830	true	0.361857
P46092	pp	Q9H2G2	true	0.426525
Q12962	pp	P02792	true	0.717303
Q06323	pp	Q16543	true	0.251739
Q12959	pp	P98164	true	0.426525
Q99741	pp	P49736	true	0.75
Q86UA6	pp	P63261	true	0.426525
P01106	pp	Q92616	true	0.75
Q92621	pp	P01106	true	0.75
Q9UPN9	pp	O96019	true	0.543131
Q9Y6M9	pp	Q99570	true	0.426525
P29353	pp	P05106	true	0.75
P17931	pp	P08575	true	0.55563
Q9BUJ2	pp	O95400	true	0.426525
P15336	pp	P68400	true	0.426525
P20073	pp	O95741	true	0.251739
P84022	pp	P62993	true	0.75
P16333	pp	O00329	true	0.75
O00487	pp	Q5VTR2	true	0.606445
P22694	pp	P21333	true	0.426525
P25445	pp	Q12933	true	0.426525
P19474	pp	Q9HCK5	true	0.543131
Q9HC98	pp	Q6UB35	true	0.75
P78527	pp	P19438	true	0.75
P09651	pp	Q12986	true	0.426525
Q99460	pp	Q5VTR2	true	0.606445
Q02763	pp	P23467	true	0.75
Q9NVD7	pp	P08648	true	0.356291
Q08170	pp	Q07021	true	0.356291
P48436	pp	P62158	true	0.426525
P32121	pp	P04049	true	0.543131
Q9NR96	pp	P41182	true	0.543131
P26599	pp	O95400	true	0.426525
O94776	pp	Q13330	true	0.426525
O95251	pp	P46783	true	0.413749
Q9BQE3	pp	Q9BVA1	true	0.75
P60953	pp	P04637	true	0.426525
Q09472	pp	Q6AZZ1	true	0.85
Q9P1Y5	pp	P49841	true	0.251739
P07900	pp	P04049	true	0.426525
Q05513	pp	P04049	true	0.426525
P84022	pp	Q9HAU4	true	0.75
P22087	pp	P32121	true	0.75
Q13547	pp	Q14188	true	0.426525
P61956	pp	P08670	true	0.706548
P62993	pp	P14868	true	0.453855
O00422	pp	Q16082	true	0.426525
P80188	pp	P98164	true	0.613735
P62314	pp	A0JLT2	true	0.426525
Q8IZ52	pp	O15198	true	0.717303
Q08379	pp	P62820	true	0.426525
P01100	pp	P15408	true	0.308558
O75478	pp	Q9Y4A5	true	0.426525
O94829	pp	Q9BUZ4	true	0.426525
Q99558	pp	O43318	true	0.85
P51828	pp	P51817	true	0.75
Q92620	pp	P84103	true	0.426525
Q02556	pp	O00635	true	0.543131
Q13418	pp	Q99797	true	0.251739
P98164	pp	O14908	true	0.426525
P84022	pp	Q96RT1	true	0.85
Q04721	pp	P49841	true	0.85
Q5TCQ9	pp	P07550	true	0.75
P61981	pp	P08670	true	0.75
P01730	pp	Q9NZD8	true	0.426525
P22626	pp	Q15366	true	0.426525
Q13151	pp	O95400	true	0.426525
Q9BQ83	pp	Q9UHI6	true	0.543131
P04183	pp	Q09028	true	0.251739
Q13387	pp	O00488	true	0.251739
P62249	pp	P62993	true	0.75
Q92905	pp	Q16584	true	0.426525
Q9HCE7	pp	O43353	true	0.658416
O00231	pp	Q99459	true	0.36467
P04183	pp	Q09013	true	0.251739
Q9P0L2	pp	P61981	true	0.75
P18146	pp	P26367	true	0.543131
P17844	pp	P61978	true	0.251739
P38398	pp	P16104	true	0.426525
Q04206	pp	Q92830	true	0.426525
Q92831	pp	Q04206	true	0.75
Q15714	pp	Q9Y678	true	0.75
Q9NRR5	pp	Q9UBP4	true	0.535382
Q02556	pp	P14316	true	0.75
Q16186	pp	P62258	true	0.75
Q04206	pp	Q96CX2	true	0.426525
Q9Y2J2	pp	P06241	true	0.75
Q92793	pp	P25054	true	0.426525
P30504	pp	P62158	true	0.36467
Q13535	pp	O43313	true	0.426525
P35579	pp	Q9Y6K9	true	0.75
O43561	pp	P42338	true	0.356291
P63104	pp	Q6P597	true	0.75
P54257	pp	P46783	true	0.717303
P49815	pp	O14640	true	0.426525
Q96SN8	pp	Q92993	true	0.706548
Q03701	pp	P49841	true	0.251739
Q99418	pp	P31947	true	0.75
O95391	pp	O43395	true	0.75
P10145	pp	O15111	true	0.543131
P36542	pp	Q8NG27	true	0.706548
P01876	pp	P07711	true	0.36467
Q92831	pp	P04637	true	0.426525
P00533	pp	P27986	true	0.85
Q9HCE7	pp	Q9UNE7	true	0.658416
Q8N201	pp	Q13573	true	0.36467
P45983	pp	Q8N726	true	0.75
Q6UXH1	pp	P53350	true	0.251739
P03891	pp	Q16795	true	0.426525
P03897	pp	Q16795	true	0.426525
Q9BTT6	pp	P78352	true	0.75
P55084	pp	Q13233	true	0.75
Q96RG2	pp	P16220	true	0.75
P20073	pp	Q9Y600	true	0.251739
P63010	pp	O94973	true	0.75
P62266	pp	Q13233	true	0.75
O15169	pp	Q14134	true	0.75
P14373	pp	P51668	true	0.535382
P49792	pp	Q96HA1	true	0.426525
P55957	pp	P04406	true	0.251739
Q5VTD9	pp	P07199	true	0.717303
P10275	pp	P40189	true	0.85
Q99759	pp	Q13748	true	0.75
P17066	pp	Q99759	true	0.75
Q13748	pp	P04350	true	0.75
P25054	pp	P21333	true	0.426525
O43390	pp	Q07955	true	0.426525
P47712	pp	P63261	true	0.543131
P35222	pp	Q96RT1	true	0.75
Q9BVC4	pp	P42345	true	0.75
Q13885	pp	Q9BTW9	true	0.426525
P49023	pp	P20936	true	0.426525
P49716	pp	P62805	true	0.543131
Q16665	pp	O15525	true	0.426525
P12814	pp	P05556	true	0.356291
P03905	pp	P56556	true	0.426525
Q92793	pp	Q13185	true	0.426525
Q15797	pp	P10070	true	0.85
Q99459	pp	O14497	true	0.36467
Q01201	pp	P63261	true	0.75
P67870	pp	P49427	true	0.717303
P51955	pp	Q9BQ70	true	0.251739
P12956	pp	Q96EB6	true	0.75
Q92793	pp	P04637	true	0.75
P35222	pp	P48729	true	0.85
Q9H1A4	pp	Q9UJX6	true	0.85
Q9Y2J2	pp	P55157	true	0.426525
P10070	pp	P07942	true	0.426525
Q92793	pp	O15111	true	0.85
Q14974	pp	Q15796	true	0.717303
Q12857	pp	P05412	true	0.426525
P62829	pp	P19438	true	0.75
P25963	pp	Q13748	true	0.75
P46199	pp	Q15653	true	0.85
P45973	pp	P83916	true	0.426525
P49841	pp	P48729	true	0.426525
P48729	pp	P49840	true	0.426525
Q16778	pp	P51610	true	0.426525
Q8NEV8	pp	O15198	true	0.717303
Q07890	pp	P05556	true	0.426525
Q99996	pp	P23258	true	0.36467
P50570	pp	P62993	true	0.75
P62805	pp	P19438	true	0.75
Q9NYJ8	pp	Q13813	true	0.75
O96000	pp	Q16795	true	0.426525
Q9HAU4	pp	Q15038	true	0.717303
Q8TDB6	pp	P51668	true	0.535382
Q14164	pp	P47897	true	0.75
Q13243	pp	Q15418	true	0.251739
P62753	pp	P23396	true	0.426525
P51991	pp	Q13573	true	0.36467
Q16539	pp	P49407	true	0.543131
Q13042	pp	Q9UJX6	true	0.85
Q13042	pp	Q9UJX2	true	0.85
Q14919	pp	P04406	true	0.426525
P49642	pp	Q3ZCQ8	true	0.426525
Q92600	pp	Q99759	true	0.75
P36544	pp	Q9HBG4	true	0.426525
P01100	pp	Q13469	true	0.85
Q9UKR5	pp	P16220	true	0.706548
Q08170	pp	Q9HAU4	true	0.658416
P52272	pp	P48634	true	0.717303
Q9BT40	pp	P20073	true	0.251739
P61981	pp	Q9P0V3	true	0.75
P16402	pp	P83916	true	0.426525
Q04206	pp	Q92769	true	0.85
P17858	pp	Q9NYJ8	true	0.75
P06241	pp	P16284	true	0.426525
Q96RN5	pp	P0CG48	true	0.75
O15315	pp	P62805	true	0.75
Q9P2H0	pp	P46100	true	0.413749
P55854	pp	Q05086	true	0.251739
Q13077	pp	Q9Y6Q6	true	0.85
Q00610	pp	Q12933	true	0.75
Q15714	pp	Q9Y5M8	true	0.75
P54252	pp	P49841	true	0.251739
Q04206	pp	Q92793	true	0.85
O14920	pp	O60641	true	0.426525
P22626	pp	Q15287	true	0.426525
Q09028	pp	Q9UJX2	true	0.426525
P35520	pp	P42858	true	0.426525
Q99683	pp	O43318	true	0.75
Q15393	pp	Q13573	true	0.36467
P04183	pp	Q9UMN6	true	0.251739
P01106	pp	P35606	true	0.36467
P49407	pp	O00203	true	0.75
P25398	pp	Q99558	true	0.75
O43294	pp	P04792	true	0.426525
P28331	pp	O75380	true	0.426525
P09874	pp	P09341	true	0.543131
Q15717	pp	Q9UKV8	true	0.543131
P49585	pp	Q13233	true	0.426525
P58107	pp	Q9Y4K3	true	0.75
P20333	pp	P62158	true	0.75
Q9ULH1	pp	P0CG48	true	0.75
A8MT69	pp	Q14469	true	0.39125
Q15366	pp	Q13573	true	0.36467
P27348	pp	Q14814	true	0.658416
P42768	pp	P12931	true	0.426525
P61077	pp	Q9NQW7	true	0.251739
P20073	pp	Q13509	true	0.251739
P54727	pp	P38398	true	0.75
Q13418	pp	P50053	true	0.75
P67870	pp	Q9Y5B9	true	0.426525
Q02763	pp	P08575	true	0.75
O43707	pp	Q13554	true	0.75
O43707	pp	Q13555	true	0.426525
P11387	pp	P10275	true	0.85
Q13547	pp	P33778	true	0.356291
P49682	pp	P32121	true	0.356291
Q99816	pp	P06733	true	0.251739
P01106	pp	O75489	true	0.435475
P30154	pp	P67775	true	0.75
O60907	pp	P62805	true	0.56175
P19793	pp	P49841	true	0.251739
Q99569	pp	P08575	true	0.75
P35222	pp	O14745	true	0.75
P08238	pp	P13639	true	0.75
P43243	pp	P19838	true	0.75
Q9NVP2	pp	P63167	true	0.75
Q14644	pp	Q15628	true	0.85
P53350	pp	P06858	true	0.543131
P61626	pp	Q15653	true	0.75
P19174	pp	P31749	true	0.75
P04626	pp	P23467	true	0.75
P04629	pp	P23467	true	0.75
Q00653	pp	Q9BVA1	true	0.426525
Q06124	pp	P19438	true	0.75
Q13501	pp	Q13555	true	0.55563
P19474	pp	P29692	true	0.426525
P60842	pp	Q13573	true	0.36467
Q92597	pp	343477	true	0.426525
Q13418	pp	Q9NTJ3	true	0.426525
P54274	pp	P15056	true	0.426525
O75398	pp	P49840	true	0.75
P16871	pp	P31946	true	0.543131
P04637	pp	Q96EB6	true	0.426525
O43586	pp	Q9Y6E2	true	0.75
P49336	pp	Q9UHV7	true	0.36467
P84022	pp	O14640	true	0.85
P56192	pp	Q13233	true	0.75
P50991	pp	P63104	true	0.75
Q9HAU4	pp	O76041	true	0.717303
Q6S5L8	pp	P12931	true	0.536564
O60563	pp	P03372	true	0.75
O75369	pp	P27986	true	0.75
Q9P0U4	pp	Q9UBL3	true	0.426525
O00305	pp	P21246	true	0.706548
Q06124	pp	P42336	true	0.356291
Q96F07	pp	Q9Y2A7	true	0.75
P23246	pp	Q92574	true	0.717303
P04637	pp	Q92925	true	0.426525
P49411	pp	P62993	true	0.55563
P01137	pp	P05067	true	0.75
Q92922	pp	P04637	true	0.426525
P01106	pp	Q96A65	true	0.75
P48023	pp	P62993	true	0.75
P98177	pp	Q92793	true	0.426525
Q2TAY7	pp	P62993	true	0.85
P13647	pp	P00533	true	0.426525
O60641	pp	P32121	true	0.426525
Q7Z401	pp	P31946	true	0.75
P61956	pp	Q9HC62	true	0.75
P16150	pp	P06241	true	0.426525
P56199	pp	P21333	true	0.356291
Q9UKY1	pp	O75400	true	0.717303
Q9UBD5	pp	Q13573	true	0.36467
O00505	pp	Q15007	true	0.426525
O43318	pp	Q99759	true	0.85
P04637	pp	Q9H7Z6	true	0.75
P84022	pp	P61244	true	0.426525
P49674	pp	O14640	true	0.85
P35222	pp	P52272	true	0.543131
P63104	pp	P57059	true	0.75
Q9UMN6	pp	P84022	true	0.251739
P67870	pp	Q13111	true	0.426525
Q92769	pp	P08047	true	0.426525
Q13233	pp	P27708	true	0.75
Q13573	pp	Q15459	true	0.36467
P55316	pp	P26641	true	0.706548
Q9NWF9	pp	O00273	true	0.426525
O43312	pp	P42858	true	0.717303
Q96NW7	pp	O14656	true	0.75
P06733	pp	P16104	true	0.426525
Q96CA5	pp	O43464	true	0.75
P62701	pp	Q99558	true	0.75
Q09472	pp	Q9Y6X2	true	0.426525
Q969Q1	pp	P51668	true	0.426525
P23511	pp	Q07955	true	0.426525
P62993	pp	P19438	true	0.85
P50552	pp	P08648	true	0.356291
Q9NRI5	pp	P63104	true	0.717303
P42338	pp	Q05397	true	0.75
Q15437	pp	Q13573	true	0.36467
P31947	pp	P04049	true	0.75
P62736	pp	Q92574	true	0.717303
P06756	pp	P23229	true	0.426525
Q13438	pp	Q15796	true	0.717303
Q92963	pp	Q15796	true	0.658416
P62987	pp	P19438	true	0.75
P45973	pp	Q14739	true	0.75
P21675	pp	Q00613	true	0.426525
Q9BRP4	pp	P20073	true	0.251739
P03956	pp	P17676	true	0.467552
P19438	pp	P23396	true	0.75
O75528	pp	Q96ES7	true	0.426525
Q15654	pp	Q8TED9	true	0.75
Q9UJM3	pp	O00459	true	0.85
Q96J02	pp	Q13546	true	0.543131
Q15287	pp	O95782	true	0.75
P50616	pp	Q8IY67	true	0.426525
P30260	pp	Q9H2G2	true	0.426525
P19838	pp	Q16663	true	0.467552
P51668	pp	P98170	true	0.75
O43676	pp	Q16795	true	0.426525
Q13571	pp	Q9NQ87	true	0.717303
Q15691	pp	O75122	true	0.55563
O60739	pp	Q96FW1	true	0.36467
Q15811	pp	Q16659	true	0.251739
Q15428	pp	P62136	true	0.75
Q07890	pp	P15056	true	0.426525
Q13127	pp	Q9Y297	true	0.75
Q99966	pp	P05412	true	0.75
Q00987	pp	P10275	true	0.85
O15504	pp	Q9UBU9	true	0.356291
Q92793	pp	Q03112	true	0.426525
P01106	pp	O75643	true	0.75
P54253	pp	Q9H2G2	true	0.426525
P06702	pp	P32121	true	0.426525
Q9UKG1	pp	Q9Y243	true	0.543131
Q96ST3	pp	Q9UBL3	true	0.75
P04183	pp	Q9UNN5	true	0.251739
P30480	pp	Q9Y265	true	0.36467
Q9Y2K2	pp	Q53ET0	true	0.75
Q13023	pp	Q9H2G2	true	0.426525
P19438	pp	P62158	true	0.75
Q9NRH1	pp	Q16890	true	0.251739
Q16665	pp	P40763	true	0.543131
Q9Y4K3	pp	Q9C0K7	true	0.75
Q13501	pp	Q13485	true	0.75
P12931	pp	P62258	true	0.426525
P56537	pp	Q9UL03	true	0.426525
Q9UJX2	pp	Q96GM5	true	0.426525
O94864	pp	O75478	true	0.426525
O15525	pp	Q12873	true	0.706548
Q9UQE7	pp	Q99459	true	0.36467
Q9UKT4	pp	P53350	true	0.75
P21333	pp	Q9Y572	true	0.75
Q92934	pp	Q9P1W9	true	0.426525
P01106	pp	Q14683	true	0.36467
Q04864	pp	P04406	true	0.75
P10275	pp	Q9Y675	true	0.85
Q9H9J4	pp	P04637	true	0.36467
P62070	pp	O00238	true	0.658416
Q96RN5	pp	P49336	true	0.75
Q15750	pp	Q9NYJ8	true	0.85
Q9HCK5	pp	P68104	true	0.543131
P63104	pp	P16104	true	0.75
P01106	pp	Q9Y6K9	true	0.75
P49336	pp	Q9ULK4	true	0.85
P01100	pp	Q9Y6K9	true	0.543131
Q13155	pp	Q9Y4K3	true	0.75
P26045	pp	P31946	true	0.75
P06899	pp	Q9UBL3	true	0.426525
P16104	pp	Q13315	true	0.75
P14060	pp	Q9H204	true	0.426525
O95859	pp	Q00604	true	0.543131
Q9UM73	pp	P35568	true	0.426525
Q99759	pp	P07900	true	0.85
Q14676	pp	Q13315	true	0.426525
Q14674	pp	Q13315	true	0.75
O75197	pp	Q92837	true	0.85
P47712	pp	P08670	true	0.543131
P98175	pp	Q15459	true	0.75
P16144	pp	P06241	true	0.85
P52597	pp	Q15287	true	0.426525
Q04724	pp	O95343	true	0.75
P49790	pp	O75694	true	0.426525
Q14164	pp	P63261	true	0.75
P48506	pp	P08047	true	0.543131
P49792	pp	O75694	true	0.426525
P23508	pp	P42704	true	0.75
P42574	pp	P55957	true	0.361857
P10275	pp	Q9Y618	true	0.85
O14745	pp	P41231	true	0.75
O75928	pp	P51610	true	0.426525
Q8IUQ4	pp	Q9H9Q2	true	0.426525
Q96N67	pp	P37840	true	0.251739
Q7L5N1	pp	P20073	true	0.251739
Q13547	pp	Q13485	true	0.85
Q09472	pp	P18146	true	0.75
P35222	pp	2310	true	0.426525
Q96Q27	pp	O15198	true	0.717303
P49703	pp	P18669	true	0.426525
P01106	pp	Q9UHI6	true	0.75
Q9HCU9	pp	P68104	true	0.413749
Q9NRI5	pp	O94915	true	0.717303
P63010	pp	P05783	true	0.85
Q9UJX2	pp	O96019	true	0.426525
P63104	pp	P09382	true	0.75
Q9P2M7	pp	P61981	true	0.75
P23508	pp	P23921	true	0.75
Q14192	pp	P26006	true	0.75
Q9H9Y6	pp	P62993	true	0.75
P04844	pp	P16104	true	0.426525
Q13136	pp	Q9NS73	true	0.717303
Q96Q89	pp	P31946	true	0.36467
P29459	pp	P08047	true	0.467552
Q9UGJ1	pp	P01106	true	0.36467
P63172	pp	Q9UBX3	true	0.251739
Q9UGL1	pp	P01106	true	0.426525
O43927	pp	P26641	true	0.717303
P09874	pp	Q9NQB0	true	0.75
Q14686	pp	Q9UBL3	true	0.75
Q9UK32	pp	Q6NUN9	true	0.251739
O95376	pp	Q92993	true	0.717303
P24864	pp	P51610	true	0.543131
Q13418	pp	Q9NPH0	true	0.75
Q96GF1	pp	O14640	true	0.426525
Q13813	pp	P63104	true	0.75
Q13625	pp	P05067	true	0.75
Q9UPN3	pp	Q99459	true	0.36467
P53350	pp	Q96RK0	true	0.251739
O00231	pp	Q06455	true	0.75
P63104	pp	P47736	true	0.75
O75528	pp	Q9H8E8	true	0.426525
P46020	pp	Q9NZT1	true	0.75
P62136	pp	P62140	true	0.426525
O60814	pp	P51610	true	0.426525
P08648	pp	P35609	true	0.356291
P01106	pp	P41227	true	0.543131
Q9Y5J5	pp	O60762	true	0.75
Q04206	pp	Q92598	true	0.426525
Q9HBI1	pp	P08648	true	0.356291
Q96FW1	pp	P04637	true	0.75
Q14526	pp	O14497	true	0.426525
P16220	pp	Q13315	true	0.426525
P38159	pp	Q92530	true	0.426525
P48729	pp	Q9BT88	true	0.75
Q9BTE0	pp	Q14194	true	0.717303
Q9HC29	pp	P98170	true	0.75
Q15155	pp	O75674	true	0.706548
P31947	pp	Q9NYL2	true	0.435475
P19474	pp	P61981	true	0.75
Q9UBK9	pp	Q13309	true	0.75
P31314	pp	Q15172	true	0.658416
P29692	pp	Q14194	true	0.426525
O00231	pp	Q99717	true	0.717303
Q9BRP4	pp	P48556	true	0.75
Q9NYJ8	pp	Q9UDY8	true	0.75
Q9ULW2	pp	Q13467	true	0.85
Q9UBU8	pp	Q9H2F5	true	0.426525
O75369	pp	P05106	true	0.356291
Q96SN8	pp	Q9HC62	true	0.706548
Q92905	pp	P63244	true	0.426525
Q9Y2J2	pp	P60709	true	0.75
P27986	pp	P63104	true	0.85
Q92793	pp	Q9Y265	true	0.543131
Q06190	pp	P67775	true	0.197779
Q9Y4A5	pp	Q96L91	true	0.426525
Q9GZR1	pp	Q99759	true	0.426525
P01215	pp	Q05209	true	0.717303
P06241	pp	P63244	true	0.426525
Q13077	pp	O43353	true	0.75
P60484	pp	P46934	true	0.75
P21675	pp	P04637	true	0.426525
Q9H0I2	pp	Q92997	true	0.0855694
Q92831	pp	O75528	true	0.426525
Q92905	pp	Q9NZQ3	true	0.426525
Q9H3U1	pp	O15198	true	0.717303
Q92830	pp	O75528	true	0.426525
Q15046	pp	P08670	true	0.251739
P08670	pp	Q15047	true	0.717303
Q9NVR2	pp	P04049	true	0.251739
P27348	pp	Q9Y4H2	true	0.75
Q68CP9	pp	Q8NFD5	true	0.426525
Q02539	pp	P05114	true	0.426525
Q92793	pp	P10071	true	0.85
Q05516	pp	P84022	true	0.717303
P21579	pp	O14640	true	0.426525
Q9H6R7	pp	Q9Y265	true	0.75
Q00839	pp	O14920	true	0.75
Q13643	pp	Q13485	true	0.75
Q13480	pp	P19174	true	0.85
O94806	pp	Q96B18	true	0.426525
P46777	pp	P08238	true	0.75
Q99618	pp	Q12933	true	0.717303
Q9Y6X8	pp	P15056	true	0.426525
P62249	pp	Q99558	true	0.75
O95257	pp	P03372	true	0.426525
O75822	pp	Q9Y5V3	true	0.413749
P25942	pp	Q9NYJ8	true	0.75
Q96RT1	pp	P50052	true	0.453855
Q9UIA9	pp	P01106	true	0.36467
P14866	pp	O95400	true	0.426525
Q15797	pp	Q99460	true	0.717303
Q13263	pp	Q9Y4K3	true	0.75
Q9BZL6	pp	P19793	true	0.717303
P06213	pp	Q15262	true	0.75
P31947	pp	Q99959	true	0.75
Q09472	pp	P24864	true	0.543131
P05230	pp	P38646	true	0.426525
P05060	pp	P20073	true	0.251739
P04156	pp	P11021	true	0.75
Q9UJU2	pp	P25054	true	0.55563
P21980	pp	P42858	true	0.426525
Q9Y2T1	pp	P48729	true	0.75
Q9Y297	pp	P14923	true	0.426525
Q07666	pp	P27986	true	0.85
P14635	pp	Q13526	true	0.426525
P62316	pp	Q6WCQ1	true	0.85
Q99741	pp	Q06190	true	0.426525
P09619	pp	Q13239	true	0.75
Q9Y265	pp	Q9Y4K3	true	0.75
P16871	pp	P06733	true	0.543131
Q04206	pp	Q96C36	true	0.426525
Q86V81	pp	P84103	true	0.426525
P35637	pp	O75815	true	0.75
Q16576	pp	P62993	true	0.75
P08238	pp	P22736	true	0.251739
P12081	pp	P26641	true	0.75
Q13469	pp	P48729	true	0.85
O00755	pp	Q9H1J7	true	0.85
P25208	pp	P62993	true	0.426525
Q9NYS0	pp	Q04771	true	0.658416
Q9ULV1	pp	O95859	true	0.75
P24844	pp	P63261	true	0.75
Q13200	pp	Q9Y4K3	true	0.75
Q06330	pp	Q9UK32	true	0.251739
P61421	pp	Q9NRF9	true	0.426525
P49792	pp	P63165	true	0.356291
P31946	pp	P01106	true	0.435475
P06753	pp	P16871	true	0.543131
O00422	pp	Q86Y56	true	0.75
Q9P2G9	pp	Q16543	true	0.426525
P01100	pp	P19388	true	0.251739
Q15843	pp	Q86XK2	true	0.520334
Q04206	pp	Q96BH1	true	0.85
P19012	pp	Q6ZU52	true	0.717303
P31943	pp	P84103	true	0.426525
P84103	pp	P31946	true	0.75
P62330	pp	P33176	true	0.75
P27540	pp	P12931	true	0.426525
P50395	pp	P35609	true	0.426525
P52272	pp	Q07955	true	0.426525
Q9BQ70	pp	P46783	true	0.251739
P26641	pp	O43809	true	0.717303
O14980	pp	P08238	true	0.75
Q7Z589	pp	P83916	true	0.75
Q15796	pp	Q6ZW49	true	0.717303
Q01201	pp	P04350	true	0.75
Q04771	pp	Q13153	true	0.658416
Q12933	pp	P04350	true	0.75
P50991	pp	Q99836	true	0.55563
Q05209	pp	P19022	true	0.75
Q92793	pp	P31314	true	0.426525
P98082	pp	Q9H2G2	true	0.426525
P01100	pp	Q03060	true	0.543131
Q8NFD5	pp	Q9UJX2	true	0.426525
P55055	pp	P19793	true	0.426525
P08575	pp	O15530	true	0.75
P14314	pp	P16104	true	0.426525
P07196	pp	P08670	true	0.717303
Q969G3	pp	Q92922	true	0.426525
P31947	pp	O94885	true	0.75
Q12772	pp	Q92905	true	0.426525
P01106	pp	Q9UI26	true	0.36467
Q16363	pp	Q13432	true	0.426525
P78352	pp	Q14332	true	0.426525
P62280	pp	Q13233	true	0.75
Q15691	pp	P30622	true	0.650275
P11021	pp	Q99558	true	0.75
Q8IUE6	pp	P56524	true	0.356291
P30040	pp	Q9NRR5	true	0.717303
O60925	pp	Q15287	true	0.75
Q99759	pp	Q14160	true	0.75
P18146	pp	P26651	true	0.543131
P52272	pp	Q12986	true	0.426525
P07900	pp	Q9NYJ8	true	0.75
P16871	pp	P41182	true	0.543131
Q03001	pp	P62993	true	0.75
P41440	pp	P17676	true	0.543131
P54727	pp	Q01831	true	0.426525
Q13105	pp	P08047	true	0.356291
P0CG48	pp	P26358	true	0.36467
P24385	pp	P19447	true	0.543131
P0CG47	pp	P26358	true	0.36467
Q92974	pp	P62258	true	0.426525
Q92793	pp	Q68CJ9	true	0.75
P01579	pp	P05412	true	0.75
Q9BXM0	pp	Q9H2G2	true	0.426525
Q9NYL2	pp	O00488	true	0.251739
P15170	pp	P40337	true	0.75
Q15014	pp	Q9H0E9	true	0.606445
Q49AN0	pp	P49674	true	0.39125
Q969W9	pp	Q9NRR5	true	0.535382
Q13547	pp	P10275	true	0.85
P04626	pp	Q13239	true	0.75
Q13546	pp	P07437	true	0.75
Q9NZT1	pp	Q13557	true	0.356291
Q04206	pp	Q92616	true	0.426525
O60739	pp	P61923	true	0.75
P53350	pp	Q96T58	true	0.426525
Q06190	pp	P53041	true	0.658416
Q96GD4	pp	Q12788	true	0.717303
Q13485	pp	Q13950	true	0.85
Q96RU3	pp	Q05193	true	0.426525
P78527	pp	P19838	true	0.75
Q05516	pp	Q86Y56	true	0.717303
P03905	pp	O14561	true	0.426525
O95994	pp	Q14194	true	0.426525
P63104	pp	P11055	true	0.435475
Q13501	pp	Q04771	true	0.75
Q15121	pp	P31749	true	0.75
Q2TAY7	pp	Q15149	true	0.85
P51955	pp	Q3B7T1	true	0.251739
Q9H173	pp	Q9HAU5	true	0.426525
Q13573	pp	P07437	true	0.36467
Q9Y572	pp	P60709	true	0.426525
P46783	pp	Q9Y4K3	true	0.75
Q14683	pp	P84103	true	0.426525
P53041	pp	P07900	true	0.75
O94832	pp	Q99759	true	0.75
P01106	pp	P36776	true	0.435475
P63146	pp	Q8IWV7	true	0.717303
